datetime,device_total(KB),device_receive(KB),device_transport(KB),package,pid,pid_rx(KB),pid_tx(KB),pid_total(KB)
2024-01-18 19-37-53,2005927.46,177844.59,1828082.87,com.yangcong345.android.phone,12121,177765.37,1828018.93,2005784.3
2024-01-18 19-37-58,2009894.65,178047.87,1831846.79,com.yangcong345.android.phone,12121,177968.01,1831812.23,2009780.23
2024-01-18 19-38-03,2013592.76,178238.03,1835354.72,com.yangcong345.android.phone,12121,178158.29,1835309.57,2013467.86
2024-01-18 19-38-08,2016570.25,178408.04,1838162.21,com.yangcong345.android.phone,12121,178329.06,1838163.31,2016492.37
2024-01-18 19-38-13,2020407.4,178596.4,1841811.01,com.yangcong345.android.phone,12121,178517.76,1841777.29,2020295.06
2024-01-18 19-38-18,2023620.97,178766.42,1844854.56,com.yangcong345.android.phone,12121,178686.35,1844803.69,2023490.04
2024-01-18 19-38-23,2027549.94,178962.52,1848587.42,com.yangcong345.android.phone,12121,178885.62,1848570.31,2027455.94
2024-01-18 19-38-28,2031066.3,179148.69,1851917.6,com.yangcong345.android.phone,12121,179071.06,1851935.98,2031007.04
2024-01-18 19-38-33,2035046.91,179347.68,1855699.23,com.yangcong345.android.phone,12121,179268.53,1855623.55,2034892.07
2024-01-18 19-38-38,2039044.73,179550.53,1859494.2,com.yangcong345.android.phone,12121,179472.09,1859445.08,2038917.18
2024-01-18 19-38-43,2041896.08,179708.22,1862187.85,com.yangcong345.android.phone,12121,179631.21,1862165.52,2041796.73
2024-01-18 19-38-48,2045695.67,179902.9,1865792.77,com.yangcong345.android.phone,12121,179828.01,1865818.38,2045646.39
2024-01-18 19-38-53,2049149.41,180093.73,1869055.68,com.yangcong345.android.phone,12121,180017.0,1869077.94,2049094.94
2024-01-18 19-38-58,2053089.04,180298.03,1872791.01,com.yangcong345.android.phone,12121,180221.31,1872782.53,2053003.84
2024-01-18 19-39-03,2057172.71,180510.92,1876661.79,com.yangcong345.android.phone,12121,180430.78,1876608.59,2057039.37
2024-01-18 19-39-08,2060847.88,180699.77,1880148.11,com.yangcong345.android.phone,12121,180623.15,1880077.22,2060700.37
2024-01-18 19-39-13,2063909.01,180881.26,1883027.75,com.yangcong345.android.phone,12121,180800.52,1882953.04,2063753.56
2024-01-18 19-39-18,2067703.97,181081.68,1886622.29,com.yangcong345.android.phone,12121,181001.65,1886535.12,2067536.77
2024-01-18 19-39-23,2070857.01,181247.8,1889609.21,com.yangcong345.android.phone,12121,181169.15,1889515.85,2070685.0
2024-01-18 19-39-28,2073869.51,181422.3,1892447.21,com.yangcong345.android.phone,12121,181343.82,1892450.57,2073794.39
2024-01-18 19-39-33,2076906.17,181597.95,1895308.22,com.yangcong345.android.phone,12121,181522.31,1895240.75,2076763.06
2024-01-18 19-39-38,2079780.14,181771.22,1898008.92,com.yangcong345.android.phone,12121,181693.57,1897980.85,2079674.41
2024-01-18 19-39-43,2082797.57,181944.93,1900852.64,com.yangcong345.android.phone,12121,181869.76,1900880.21,2082749.96
2024-01-18 19-39-48,2086572.09,182147.02,1904425.07,com.yangcong345.android.phone,12121,182070.07,1904442.64,2086512.71
2024-01-18 19-39-53,2090026.6,182333.45,1907693.15,com.yangcong345.android.phone,12121,182256.23,1907695.53,2089951.76
2024-01-18 19-39-58,2093370.36,182522.02,1910848.34,com.yangcong345.android.phone,12121,182441.72,1910778.98,2093220.7
2024-01-18 19-40-03,2097141.72,182716.85,1914424.86,com.yangcong345.android.phone,12121,182641.27,1914387.45,2097028.72
2024-01-18 19-40-08,2100122.25,182887.58,1917234.67,com.yangcong345.android.phone,12121,182811.76,1917246.55,2100058.31
2024-01-18 19-40-13,2103548.12,183080.13,1920467.99,com.yangcong345.android.phone,12121,183000.45,1920446.37,2103446.81
2024-01-18 19-40-18,2107644.72,183294.88,1924349.84,com.yangcong345.android.phone,12121,183215.47,1924270.14,2107485.61
2024-01-18 19-40-23,2111304.92,183485.3,1927819.61,com.yangcong345.android.phone,12121,183405.59,1927762.73,2111168.32
2024-01-18 19-40-28,2115396.34,183695.97,1931700.38,com.yangcong345.android.phone,12121,183616.84,1931665.83,2115282.67
2024-01-18 19-40-33,2119426.4,183902.49,1935523.91,com.yangcong345.android.phone,12121,183825.29,1935467.11,2119292.4
2024-01-18 19-40-38,2123308.61,184085.86,1939222.75,com.yangcong345.android.phone,12121,184005.85,1939149.06,2123154.91
2024-01-18 19-40-43,2126594.32,184248.08,1942346.25,com.yangcong345.android.phone,12121,184168.17,1942277.31,2126445.48
2024-01-18 19-40-48,2130467.11,184446.54,1946020.57,com.yangcong345.android.phone,12121,184367.29,1945942.97,2130310.26
2024-01-18 19-40-53,2134100.0,184636.29,1949463.71,com.yangcong345.android.phone,12121,184557.86,1949437.71,2133995.58
2024-01-18 19-40-58,2138194.53,184844.82,1953349.71,com.yangcong345.android.phone,12121,184765.08,1953281.6,2138046.68
2024-01-18 19-41-03,2141822.51,185040.04,1956782.46,com.yangcong345.android.phone,12121,184960.26,1956689.35,2141649.61
2024-01-18 19-41-08,2145755.51,185241.82,1960513.69,com.yangcong345.android.phone,12121,185163.23,1960431.23,2145594.46
2024-01-18 19-41-13,2149831.55,185453.27,1964378.27,com.yangcong345.android.phone,12121,185372.63,1964270.08,2149642.71
2024-01-18 19-41-18,2153774.32,185654.14,1968120.18,com.yangcong345.android.phone,12121,185575.28,1968095.15,2153670.43
2024-01-18 19-41-23,2157762.4,185857.28,1971905.12,com.yangcong345.android.phone,12121,185777.22,1971842.12,2157619.34
2024-01-18 19-41-28,2161589.52,186047.75,1975541.77,com.yangcong345.android.phone,12121,185968.72,1975479.23,2161447.95
2024-01-18 19-41-33,2165268.79,186228.02,1979040.77,com.yangcong345.android.phone,12121,186147.67,1978940.47,2165088.13
2024-01-18 19-41-38,2168532.62,186392.35,1982140.26,com.yangcong345.android.phone,12121,186313.09,1982080.79,2168393.88
2024-01-18 19-41-43,2172367.64,186586.3,1985781.34,com.yangcong345.android.phone,12121,186506.24,1985742.66,2172248.9
2024-01-18 19-41-48,2176297.01,186784.81,1989512.2,com.yangcong345.android.phone,12121,186707.23,1989449.75,2176156.98
2024-01-18 19-41-53,2180226.02,187005.85,1993220.18,com.yangcong345.android.phone,12121,186927.86,1993222.57,2180150.43
2024-01-18 19-41-58,2184140.53,187205.5,1996935.03,com.yangcong345.android.phone,12121,187125.98,1996881.38,2184007.36
2024-01-18 19-42-03,2187910.99,187398.69,2000512.31,com.yangcong345.android.phone,12121,187320.35,2000468.8,2187789.15
2024-01-18 19-42-08,2191886.18,187600.78,2004285.4,com.yangcong345.android.phone,12121,187523.71,2004324.85,2191848.56
2024-01-18 19-42-13,2195388.07,187790.09,2007597.98,com.yangcong345.android.phone,12121,187710.01,2007549.49,2195259.5
2024-01-18 19-42-18,2199057.81,187983.63,2011074.17,com.yangcong345.android.phone,12121,187904.35,2011031.93,2198936.28
2024-01-18 19-42-23,2203003.72,188185.57,2014818.15,com.yangcong345.android.phone,12121,188106.52,2014729.5,2202836.01
2024-01-18 19-42-28,2206716.35,188382.04,2018334.3,com.yangcong345.android.phone,12121,188303.24,2018347.81,2206651.05
2024-01-18 19-42-33,2210788.43,188585.33,2022203.1,com.yangcong345.android.phone,12121,188505.28,2022156.89,2210662.17
2024-01-18 19-42-38,2214474.58,188779.93,2025694.65,com.yangcong345.android.phone,12121,188700.45,2025623.0,2214323.45
2024-01-18 19-42-43,2218597.49,188992.74,2029604.74,com.yangcong345.android.phone,12121,188912.72,2029538.19,2218450.91
2024-01-18 19-42-48,2222689.51,189201.35,2033488.16,com.yangcong345.android.phone,12121,189121.02,2033437.16,2222558.18
2024-01-18 19-42-53,2226205.88,189374.65,2036831.23,com.yangcong345.android.phone,12121,189295.36,2036791.43,2226086.79
2024-01-18 19-42-58,2229785.51,189560.17,2040225.34,com.yangcong345.android.phone,12121,189480.37,2040174.13,2229654.5
2024-01-18 19-43-03,2233577.28,189753.13,2043824.14,com.yangcong345.android.phone,12121,189677.39,2043857.26,2233534.65
2024-01-18 19-43-08,2237218.9,189942.08,2047276.82,com.yangcong345.android.phone,12121,189861.29,2047209.96,2237071.25
2024-01-18 19-43-13,2241356.62,190293.94,2051062.68,com.yangcong345.android.phone,12121,190213.0,2050992.07,2241205.07
2024-01-18 19-43-18,2245258.74,190495.35,2054763.39,com.yangcong345.android.phone,12121,190415.87,2054725.77,2245141.64
2024-01-18 19-43-23,2248919.69,190687.18,2058232.51,com.yangcong345.android.phone,12121,190607.97,2058217.55,2248825.52
2024-01-18 19-43-28,2252714.62,190885.11,2061829.51,com.yangcong345.android.phone,12121,190806.99,2061817.85,2252624.84
2024-01-18 19-43-33,2256757.68,191091.34,2065666.34,com.yangcong345.android.phone,12121,191012.38,2065638.98,2256651.36
2024-01-18 19-43-38,2260755.7,191297.04,2069458.66,com.yangcong345.android.phone,12121,191217.69,2069378.91,2260596.6
2024-01-18 19-43-43,2264734.92,191502.11,2073232.81,com.yangcong345.android.phone,12121,191421.71,2073215.49,2264637.2
2024-01-18 19-43-48,2268718.63,191697.66,2077020.97,com.yangcong345.android.phone,12121,191617.6,2076922.63,2268540.23
2024-01-18 19-43-53,2272305.21,191882.86,2080422.34,com.yangcong345.android.phone,12121,191803.44,2080363.14,2272166.58
2024-01-18 19-43-58,2276108.39,192078.63,2084029.76,com.yangcong345.android.phone,12121,192000.1,2083974.77,2275974.86
2024-01-18 19-44-03,2280117.19,192281.07,2087836.12,com.yangcong345.android.phone,12121,192201.08,2087778.67,2279979.76
2024-01-18 19-44-08,2284164.3,192489.87,2091674.43,com.yangcong345.android.phone,12121,192409.62,2091583.29,2283992.91
2024-01-18 19-44-13,2287845.47,192662.75,2095182.72,com.yangcong345.android.phone,12121,192582.44,2095163.55,2287745.98
2024-01-18 19-44-18,2291633.65,192844.42,2098789.24,com.yangcong345.android.phone,12121,192764.53,2098681.03,2291445.56
2024-01-18 19-44-23,2295513.94,193043.48,2102470.46,com.yangcong345.android.phone,12121,192963.43,2102404.28,2295367.71
2024-01-18 19-44-28,2299419.52,193240.12,2106179.39,com.yangcong345.android.phone,12121,193161.65,2106115.47,2299277.13
2024-01-18 19-44-33,2303410.82,193444.39,2109966.43,com.yangcong345.android.phone,12121,193367.13,2109949.0,2303316.13
2024-01-18 19-44-38,2307391.93,193647.23,2113744.7,com.yangcong345.android.phone,12121,193568.03,2113738.05,2307306.08
2024-01-18 19-44-43,2310565.2,193817.35,2116747.85,com.yangcong345.android.phone,12121,193739.55,2116739.58,2310479.12
2024-01-18 19-44-48,2314358.85,194012.44,2120346.41,com.yangcong345.android.phone,12121,193931.84,2120322.82,2314254.66
2024-01-18 19-44-53,2318289.63,194205.67,2124083.96,com.yangcong345.android.phone,12121,194125.33,2123991.27,2318116.59
2024-01-18 19-44-58,2321639.9,194366.8,2127273.1,com.yangcong345.android.phone,12121,194286.97,2127254.04,2321541.01
2024-01-18 19-45-03,2325728.34,194563.93,2131164.41,com.yangcong345.android.phone,12121,194483.13,2131036.4,2325519.53
2024-01-18 19-45-08,2329677.03,194764.72,2134912.3,com.yangcong345.android.phone,12121,194686.57,2134868.71,2329555.28
2024-01-18 19-45-13,2333487.57,194951.67,2138535.9,com.yangcong345.android.phone,12121,194872.19,2138484.79,2333356.98
2024-01-18 19-45-18,2337122.24,195138.9,2141983.34,com.yangcong345.android.phone,12121,195060.25,2141932.78,2336993.04
2024-01-18 19-45-23,2341034.21,195334.74,2145699.47,com.yangcong345.android.phone,12121,195254.74,2145712.52,2340967.26
2024-01-18 19-45-28,2344898.27,195517.53,2149380.74,com.yangcong345.android.phone,12121,195438.56,2149310.22,2344748.78
2024-01-18 19-45-33,2348547.63,195706.38,2152841.25,com.yangcong345.android.phone,12121,195626.68,2152792.42,2348419.1
2024-01-18 19-45-38,2352205.04,195889.15,2156315.89,com.yangcong345.android.phone,12121,195810.96,2156306.54,2352117.5
2024-01-18 19-45-43,2355935.78,196073.28,2159862.5,com.yangcong345.android.phone,12121,195993.97,2159850.35,2355844.32
2024-01-18 19-45-48,2359864.35,196269.5,2163594.86,com.yangcong345.android.phone,12121,196189.94,2163568.45,2359758.4
2024-01-18 19-45-53,2363787.14,196458.67,2167328.47,com.yangcong345.android.phone,12121,196381.46,2167332.89,2363714.34
2024-01-18 19-45-58,2367743.13,196653.62,2171089.51,com.yangcong345.android.phone,12121,196573.34,2171018.85,2367592.2
2024-01-18 19-46-03,2371492.89,196844.48,2174648.4,com.yangcong345.android.phone,12121,196764.52,2174661.93,2371426.45
2024-01-18 19-46-08,2375260.94,197033.51,2178227.43,com.yangcong345.android.phone,12121,196955.06,2178245.32,2375200.38
2024-01-18 19-46-13,2379336.01,197240.37,2182095.64,com.yangcong345.android.phone,12121,197162.97,2182075.05,2379238.03
2024-01-18 19-46-18,2383074.59,197428.22,2185646.37,com.yangcong345.android.phone,12121,197348.48,2185584.78,2382933.25
2024-01-18 19-46-23,2386874.22,197617.2,2189257.02,com.yangcong345.android.phone,12121,197537.81,2189274.76,2386812.57
2024-01-18 19-46-28,2390867.73,197815.21,2193052.52,com.yangcong345.android.phone,12121,197736.83,2193023.74,2390760.58
2024-01-18 19-46-33,2394789.9,198008.72,2196781.18,com.yangcong345.android.phone,12121,197928.53,2196756.55,2394685.08
2024-01-18 19-46-38,2398659.18,198200.77,2200458.41,com.yangcong345.android.phone,12121,198119.89,2200418.29,2398538.18
2024-01-18 19-46-43,2402556.01,198394.96,2204161.05,com.yangcong345.android.phone,12121,198314.55,2204107.93,2402422.48
2024-01-18 19-46-48,2406467.51,198586.46,2207881.05,com.yangcong345.android.phone,12121,198506.53,2207795.58,2406302.11
2024-01-18 19-46-53,2409984.77,198772.44,2211212.33,com.yangcong345.android.phone,12121,198693.1,2211163.99,2409857.09
2024-01-18 19-46-58,2413510.18,198945.57,2214564.61,com.yangcong345.android.phone,12121,198866.46,2214521.95,2413388.41
2024-01-18 19-47-03,2417490.62,199143.74,2218346.89,com.yangcong345.android.phone,12121,199065.75,2218296.82,2417362.58
2024-01-18 19-47-08,2421035.13,199321.28,2221713.85,com.yangcong345.android.phone,12121,199244.91,2221709.54,2420954.45
2024-01-18 19-47-13,2423871.19,199484.15,2224387.03,com.yangcong345.android.phone,12121,199407.1,2224360.93,2423768.03
2024-01-18 19-47-18,2426900.22,199649.67,2227250.55,com.yangcong345.android.phone,12121,199572.31,2227264.56,2426836.87
2024-01-18 19-47-23,2429859.1,199807.71,2230051.39,com.yangcong345.android.phone,12121,199728.55,2229989.2,2429717.75
2024-01-18 19-47-28,2433757.52,200003.99,2233753.53,com.yangcong345.android.phone,12121,199925.4,2233734.86,2433660.26
2024-01-18 19-47-33,2437738.27,200200.47,2237537.8,com.yangcong345.android.phone,12121,200123.26,2237538.14,2437661.4
2024-01-18 19-47-38,2441680.34,200395.79,2241284.55,com.yangcong345.android.phone,12121,200319.22,2241239.77,2441558.99
2024-01-18 19-47-43,2445338.89,200579.1,2244759.78,com.yangcong345.android.phone,12121,200500.44,2244735.17,2445235.61
2024-01-18 19-47-48,2448994.07,200765.57,2248228.5,com.yangcong345.android.phone,12121,200685.97,2248169.38,2448855.34
2024-01-18 19-47-53,2453044.8,200972.18,2252072.62,com.yangcong345.android.phone,12121,200892.78,2252070.83,2452963.62
2024-01-18 19-47-58,2457070.34,201177.81,2255892.53,com.yangcong345.android.phone,12121,201099.55,2255845.83,2456945.37
2024-01-18 19-48-03,2460989.88,201373.42,2259616.46,com.yangcong345.android.phone,12121,201294.14,2259612.0,2460906.14
2024-01-18 19-48-08,2464933.89,201572.88,2263361.01,com.yangcong345.android.phone,12121,201492.54,2263306.6,2464799.14
2024-01-18 19-48-13,2468938.81,201779.27,2267159.54,com.yangcong345.android.phone,12121,201699.83,2267156.59,2468856.42
2024-01-18 19-48-18,2472915.79,202001.59,2270914.2,com.yangcong345.android.phone,12121,201923.03,2270874.81,2472797.84
2024-01-18 19-48-23,2476400.57,202186.7,2274213.87,com.yangcong345.android.phone,12121,202107.64,2274198.51,2476306.16
2024-01-18 19-48-28,2480681.18,202671.8,2278009.38,com.yangcong345.android.phone,12121,202592.08,2277962.58,2480554.66
2024-01-18 19-48-33,2484697.35,202878.34,2281819.02,com.yangcong345.android.phone,12121,202799.06,2281767.83,2484566.89
2024-01-18 19-48-38,2489620.08,203985.2,2285634.88,com.yangcong345.android.phone,12121,203912.63,2285612.32,2489524.94
2024-01-18 19-48-43,2493847.24,204573.75,2289273.49,com.yangcong345.android.phone,12121,204494.45,2289233.51,2493727.96
2024-01-18 19-48-48,2497871.57,204782.44,2293089.13,com.yangcong345.android.phone,12121,204703.75,2293035.79,2497739.54
2024-01-18 19-48-53,2502162.81,205327.04,2296835.76,com.yangcong345.android.phone,12121,205248.38,2296809.25,2502057.62
2024-01-18 19-48-58,2505317.65,205490.34,2299827.31,com.yangcong345.android.phone,12121,205414.43,2299844.21,2505258.64
2024-01-18 19-49-03,2509540.61,206042.67,2303497.93,com.yangcong345.android.phone,12121,205963.32,2303456.94,2509420.26
2024-01-18 19-49-08,2515521.31,208234.26,2307287.06,com.yangcong345.android.phone,12121,208155.73,2307248.42,2515404.15
2024-01-18 19-49-13,2519574.53,208481.46,2311093.07,com.yangcong345.android.phone,12121,208413.36,2311090.88,2519504.24
2024-01-18 19-49-18,2529943.71,215128.42,2314815.29,com.yangcong345.android.phone,12121,215050.01,2314778.16,2529828.17
2024-01-18 19-49-23,2533683.69,215328.08,2318355.6,com.yangcong345.android.phone,12121,215249.91,2318333.17,2533583.08
2024-01-18 19-49-28,2537480.17,215519.48,2321960.69,com.yangcong345.android.phone,12121,215440.52,2321934.98,2537375.5
2024-01-18 19-49-34,2541533.12,216397.47,2325135.65,com.yangcong345.android.phone,12121,216332.85,2325177.46,2541510.31
2024-01-18 19-49-38,2545693.63,217266.44,2328427.19,com.yangcong345.android.phone,12121,217199.29,2328359.08,2545558.37
2024-01-18 19-49-43,2549745.54,217660.08,2332085.46,com.yangcong345.android.phone,12121,217581.41,2332098.76,2549680.17
2024-01-18 19-49-48,2553780.46,217863.81,2335916.65,com.yangcong345.android.phone,12121,217785.46,2335881.31,2553666.77
2024-01-18 19-49-53,2557741.23,218066.62,2339674.61,com.yangcong345.android.phone,12121,217987.62,2339636.41,2557624.03
2024-01-18 19-49-58,2561644.89,218268.7,2343376.2,com.yangcong345.android.phone,12121,218190.25,2343340.86,2561531.11
2024-01-18 19-50-03,2565643.79,218472.66,2347171.13,com.yangcong345.android.phone,12121,218395.52,2347186.86,2565582.38
2024-01-18 19-50-08,2569417.82,218671.56,2350746.26,com.yangcong345.android.phone,12121,218591.22,2350709.13,2569300.36
2024-01-18 19-50-13,2573475.8,218925.39,2354550.41,com.yangcong345.android.phone,12121,218846.17,2354523.24,2573369.41
2024-01-18 19-50-18,2577520.94,219134.71,2358386.23,com.yangcong345.android.phone,12121,219056.23,2358344.12,2577400.36
2024-01-18 19-50-23,2581161.98,219325.93,2361836.04,com.yangcong345.android.phone,12121,219250.14,2361842.83,2581092.97
2024-01-18 19-50-28,2584787.85,219522.67,2365265.17,com.yangcong345.android.phone,12121,219444.59,2365244.7,2584689.29
2024-01-18 19-50-33,2588575.45,219713.22,2368862.23,com.yangcong345.android.phone,12121,219635.66,2368845.08,2588480.74
2024-01-18 19-50-38,2591861.82,219895.58,2371966.24,com.yangcong345.android.phone,12121,219815.47,2371913.78,2591729.25
2024-01-18 19-50-43,2595714.19,220087.51,2375626.69,com.yangcong345.android.phone,12121,220007.51,2375567.73,2595575.24
2024-01-18 19-50-48,2599645.67,220283.14,2379362.53,com.yangcong345.android.phone,12121,220204.68,2379349.42,2599554.11
2024-01-18 19-50-53,2602671.4,220449.26,2382222.15,com.yangcong345.android.phone,12121,220372.46,2382189.74,2602562.2
2024-01-18 19-50-58,2606455.52,220644.45,2385811.07,com.yangcong345.android.phone,12121,220564.62,2385754.7,2606319.32
2024-01-18 19-51-03,2609825.47,220823.28,2389002.2,com.yangcong345.android.phone,12121,220745.39,2388977.08,2609722.47
2024-01-18 19-51-08,2613537.82,221013.64,2392524.18,com.yangcong345.android.phone,12121,220936.48,2392491.65,2613428.12
2024-01-18 19-51-13,2617322.27,221211.24,2396111.03,com.yangcong345.android.phone,12121,221131.88,2396083.91,2617215.79
2024-01-18 19-51-18,2620855.01,221396.81,2399458.21,com.yangcong345.android.phone,12121,221320.51,2399492.45,2620812.96
2024-01-18 19-51-23,2623869.46,221560.41,2402309.04,com.yangcong345.android.phone,12121,221481.41,2402277.32,2623758.73
2024-01-18 19-51-28,2627840.06,221756.08,2406083.97,com.yangcong345.android.phone,12121,221678.66,2406092.26,2627770.92
2024-01-18 19-51-33,2631908.92,221966.93,2409941.98,com.yangcong345.android.phone,12121,221889.47,2409927.64,2631817.11
2024-01-18 19-51-38,2635936.98,222173.97,2413763.01,com.yangcong345.android.phone,12121,222094.96,2413757.26,2635852.22
2024-01-18 19-51-43,2638976.97,222360.04,2416616.93,com.yangcong345.android.phone,12121,222282.21,2416566.88,2638849.09
2024-01-18 19-51-48,2642079.43,222535.5,2419543.92,com.yangcong345.android.phone,12121,222456.79,2419519.49,2641976.28
2024-01-18 19-51-53,2645898.89,222745.34,2423153.55,com.yangcong345.android.phone,12121,222665.23,2423092.97,2645758.21
2024-01-18 19-51-58,2648699.81,222902.58,2425797.24,com.yangcong345.android.phone,12121,222825.37,2425827.22,2648652.58
2024-01-18 19-52-03,2652077.83,223083.35,2428994.47,com.yangcong345.android.phone,12121,223006.38,2428988.94,2651995.32
2024-01-18 19-52-08,2655587.87,223273.17,2432314.7,com.yangcong345.android.phone,12121,223193.34,2432251.65,2655444.99
2024-01-18 19-52-13,2659089.64,223455.45,2435634.19,com.yangcong345.android.phone,12121,223379.06,2435598.66,2658977.72
2024-01-18 19-52-18,2662860.76,223656.39,2439204.38,com.yangcong345.android.phone,12121,223577.82,2439185.64,2662763.46
2024-01-18 19-52-23,2666413.73,223843.66,2442570.07,com.yangcong345.android.phone,12121,223767.43,2442582.04,2666349.47
2024-01-18 19-52-28,2669770.17,224026.62,2445743.55,com.yangcong345.android.phone,12121,223947.59,2445734.32,2669681.91
2024-01-18 19-52-33,2673686.36,224223.05,2449463.31,com.yangcong345.android.phone,12121,224143.89,2449428.58,2673572.47
2024-01-18 19-52-38,2677437.6,224426.2,2453011.4,com.yangcong345.android.phone,12121,224346.95,2452956.82,2677303.77
2024-01-18 19-52-43,2681443.51,224636.49,2456807.02,com.yangcong345.android.phone,12121,224558.76,2456788.81,2681347.57
2024-01-18 19-52-48,2685340.14,224837.38,2460502.76,com.yangcong345.android.phone,12121,224757.69,2460458.88,2685216.58
2024-01-18 19-52-53,2689340.44,225036.07,2464304.37,com.yangcong345.android.phone,12121,224955.79,2464265.76,2689221.54
2024-01-18 19-52-58,2692460.68,225195.12,2467265.57,com.yangcong345.android.phone,12121,225117.06,2467237.64,2692354.7
2024-01-18 19-53-03,2696389.63,225392.06,2470997.57,com.yangcong345.android.phone,12121,225311.4,2470938.94,2696250.34
2024-01-18 19-53-08,2699662.97,225567.23,2474095.74,com.yangcong345.android.phone,12121,225487.83,2474001.62,2699489.46
2024-01-18 19-53-14,2703165.25,225810.38,2477354.87,com.yangcong345.android.phone,12121,225789.08,2477375.56,2703164.64
2024-01-18 19-53-18,2706641.26,226152.45,2480488.81,com.yangcong345.android.phone,12121,226074.9,2480457.44,2706532.34
2024-01-18 19-53-23,2710373.89,226382.92,2483990.97,com.yangcong345.android.phone,12121,226306.11,2483989.46,2710295.57
2024-01-18 19-53-28,2713590.34,226558.18,2487032.16,com.yangcong345.android.phone,12121,226477.72,2486924.6,2713402.32
2024-01-18 19-53-33,2717474.18,226752.56,2490721.62,com.yangcong345.android.phone,12121,226675.51,2490697.55,2717373.06
2024-01-18 19-53-38,2721373.65,226946.25,2494427.4,com.yangcong345.android.phone,12121,226867.35,2494456.59,2721323.94
2024-01-18 19-53-44,2725186.73,227131.16,2498055.57,com.yangcong345.android.phone,12121,227053.38,2498031.03,2725084.41
2024-01-18 19-53-48,2728611.0,227297.34,2501313.66,com.yangcong345.android.phone,12121,227221.67,2501326.5,2728548.17
2024-01-18 19-53-53,2732407.77,227485.56,2504922.21,com.yangcong345.android.phone,12121,227406.5,2504906.8,2732313.31
2024-01-18 19-53-58,2736181.44,227678.94,2508502.49,com.yangcong345.android.phone,12121,227600.27,2508456.74,2736057.01
2024-01-18 19-54-03,2739826.1,227871.78,2511954.33,com.yangcong345.android.phone,12121,227795.45,2511948.54,2739743.99
2024-01-18 19-54-08,2743547.72,228061.3,2515486.42,com.yangcong345.android.phone,12121,227982.56,2515403.12,2743385.67
2024-01-18 19-54-13,2747552.04,228261.49,2519290.55,com.yangcong345.android.phone,12121,228182.69,2519235.71,2747418.4
2024-01-18 19-54-18,2751422.62,228463.53,2522959.09,com.yangcong345.android.phone,12121,228384.7,2522897.61,2751282.3
2024-01-18 19-54-23,2755276.0,228662.03,2526613.98,com.yangcong345.android.phone,12121,228582.91,2526563.38,2755146.29
2024-01-18 19-54-29,2758936.56,228848.75,2530087.81,com.yangcong345.android.phone,12121,228771.1,2530061.36,2758832.47
2024-01-18 19-54-34,2762075.97,229013.41,2533062.55,com.yangcong345.android.phone,12121,228935.87,2533077.62,2762013.49
2024-01-18 19-54-39,2765782.34,229203.07,2536579.27,com.yangcong345.android.phone,12121,229124.0,2536555.1,2765679.09
2024-01-18 19-54-44,2769797.0,229401.86,2540395.15,com.yangcong345.android.phone,12121,229322.28,2540357.57,2769679.85
2024-01-18 19-54-49,2773198.55,229580.42,2543618.13,com.yangcong345.android.phone,12121,229502.39,2543672.67,2773175.06
2024-01-18 19-54-54,2776289.52,229735.47,2546554.05,com.yangcong345.android.phone,12121,229657.02,2546550.93,2776207.96
2024-01-18 19-54-59,2780094.61,229930.22,2550164.38,com.yangcong345.android.phone,12121,229850.9,2550111.94,2779962.84
2024-01-18 19-55-04,2783648.43,230110.17,2553538.26,com.yangcong345.android.phone,12121,230032.22,2553493.44,2783525.66
2024-01-18 19-55-09,2787060.85,230287.84,2556773.0,com.yangcong345.android.phone,12121,230211.38,2556755.28,2786966.66
2024-01-18 19-55-14,2791033.91,230488.73,2560545.18,com.yangcong345.android.phone,12121,230409.84,2560465.51,2790875.35
2024-01-18 19-55-19,2794095.61,230661.88,2563433.74,com.yangcong345.android.phone,12121,230583.0,2563387.77,2793970.78
2024-01-18 19-55-24,2798000.56,230855.76,2567144.8,com.yangcong345.android.phone,12121,230778.8,2567176.79,2797955.58
2024-01-18 19-55-29,2801405.88,231025.29,2570380.59,com.yangcong345.android.phone,12121,230944.36,2570344.05,2801288.42
2024-01-18 19-55-34,2804738.57,231192.89,2573545.68,com.yangcong345.android.phone,12121,231113.16,2573511.6,2804624.76
2024-01-18 19-55-39,2807862.53,231364.55,2576497.98,com.yangcong345.android.phone,12121,231284.49,2576437.47,2807721.96
2024-01-18 19-55-44,2811742.22,231578.31,2580163.91,com.yangcong345.android.phone,12121,231503.86,2580162.0,2811665.86
2024-01-18 19-55-49,2815472.47,231770.82,2583701.64,com.yangcong345.android.phone,12121,231695.35,2583679.77,2815375.12
2024-01-18 19-55-54,2819001.33,231960.07,2587041.27,com.yangcong345.android.phone,12121,231881.14,2587060.57,2818941.71
2024-01-18 19-55-59,2823026.47,232153.62,2590872.85,com.yangcong345.android.phone,12121,232074.63,2590806.82,2822881.45
2024-01-18 19-56-04,2826238.24,232324.03,2593914.22,com.yangcong345.android.phone,12121,232245.0,2593931.27,2826176.27
2024-01-18 19-56-09,2830064.27,232516.88,2597547.39,com.yangcong345.android.phone,12121,232438.66,2597497.47,2829936.12
2024-01-18 19-56-14,2832962.77,232674.66,2600288.11,com.yangcong345.android.phone,12121,232600.9,2600313.67,2832914.57
