datetime,activity window,fps,jank
2024-06-06 18-37-00,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-37-02,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,48,0
2024-06-06 18-37-04,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-37-06,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-37-08,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,46,0
2024-06-06 18-37-10,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-37-12,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-37-14,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-37-16,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,42,0
2024-06-06 18-37-18,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-37-20,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-37-24,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,1
2024-06-06 18-37-26,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,45,0
2024-06-06 18-37-28,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,52,0
2024-06-06 18-37-32,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,0,1
2024-06-06 18-37-34,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,35,0
2024-06-06 18-37-42,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,46,0
2024-06-06 18-37-44,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,35,0
2024-06-06 18-37-46,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,4,3
2024-06-06 18-37-48,com.yangcong345.android.phone/com.yangcong345.webpage.container.WebHorizontalActivity,21,0
2024-06-06 18-37-50,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
2024-06-06 18-37-52,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,41,0
2024-06-06 18-37-54,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,33,0
2024-06-06 18-37-56,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,39,0
2024-06-06 18-37-58,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,36,0
2024-06-06 18-38-00,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-38-02,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,21,0
2024-06-06 18-38-04,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,21,0
2024-06-06 18-38-06,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,1
2024-06-06 18-38-08,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,0
2024-06-06 18-38-10,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,26,0
2024-06-06 18-38-12,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-38-14,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,28,0
2024-06-06 18-38-16,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-38-18,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,26,0
2024-06-06 18-38-20,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-38-22,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-38-24,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-38-26,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,1
2024-06-06 18-38-28,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-38-30,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-38-32,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,31,0
2024-06-06 18-38-34,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,24,0
2024-06-06 18-38-36,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,29,0
2024-06-06 18-38-38,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-38-40,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-38-42,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,40,0
2024-06-06 18-38-44,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,37,0
2024-06-06 18-38-46,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,26,0
2024-06-06 18-38-48,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-38-50,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,34,0
2024-06-06 18-38-52,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,27,0
2024-06-06 18-38-54,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,25,0
2024-06-06 18-38-56,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,32,0
2024-06-06 18-38-58,com.yangcong345.android.phone/com.yangcong345.video.business.player.HorizontalVideoActivity,30,0
